User ID,Vehicle Model,Battery Capacity (kWh),Charging Station ID,Charging Station Location,Charging Start Time,Charging End Time,Energy Consumed (kWh),Charging Duration (hours),Charging Cost (USD),Time of Day,Day of Week,State of Charge (Start %),State of Charge (End %),Distance Driven (since last charge) (km),Temperature (°C),Vehicle Age (years),Charger Type,User Type,session_duration_h,charge_duration_h,delay_duration_h,utilisation_rate,charging_rate_calc_kw,start_hour,end_hour,start_dayofweek,start_weekday_name,is_weekend,start_part_of_day,energy_per_session_hour,distance_per_kwh,is_flexible,flexibility_label
User_605,Chevy Bolt,75.0,Station_410,San Francisco,2024-01-26 04:00:00,2024-01-26 05:27:00,51.63684234428119,0.7835521249094246,13.479666789464092,Afternoon,Monday,32.40961572811105,78.63615922559178,277.732606764294,31.302787524423408,0.0,Level 1,Long-Distance Traveler,1.45,0.7835521249094246,0.6664478750905753,0.5403807757996032,65.90096651227918,4,5,4,Friday,0,Night,35.6116154098491,5.3785745633428155,0,not_flexible
User_606,Chevy Bolt,85.0,Station_414,Chicago,2024-01-26 05:00:00,2024-01-26 07:13:00,44.81719081526413,1.0358587667958,32.94204561906906,Morning,Tuesday,66.40059792966022,88.70306595249613,174.92688876199773,-6.159650195104213,1.658013067443325,Level 1,Long-Distance Traveler,2.216666666666667,1.0358587667958,1.1808078998708669,0.4673047068251729,43.26573491663945,5,7,4,Friday,0,Night,20.218281570795845,3.903120333513184,1,flexible
User_607,BMW i3,50.0,Station_182,Chicago,2024-01-26 06:00:00,2024-01-26 09:19:00,19.362005744810176,2.536249341680839,35.25777162955957,Night,Wednesday,47.22523795880807,83.91200043508005,107.74848344345337,0.3746593402422871,7.0,DC Fast Charger,Casual Driver,3.316666666666667,2.536249341680839,0.7804173249858279,0.7646982939741223,7.6341097172955665,6,9,4,Friday,0,Morning,5.837790676827188,5.564944296761943,0,not_flexible
User_608,Tesla Model 3,75.0,Station_13,Chicago,2024-01-26 07:00:00,2024-01-26 10:35:00,55.39579143864877,2.253027295813109,12.864307212312454,Afternoon,Monday,12.98057685502397,61.21899271402144,163.25017153036194,29.71628091352946,6.0,Level 1,Commuter,3.583333333333333,2.253027295813109,1.3303060375202245,0.6287518034827281,24.58727044345756,7,10,4,Friday,0,Morning,15.459290634041519,2.946977871255123,1,flexible
User_609,Nissan Leaf,50.0,Station_339,Houston,2024-01-26 08:00:00,2024-01-26 10:37:00,22.016443610220865,1.2691575992195072,35.94010097989639,Morning,Monday,23.665610919342743,74.89872941823225,236.5735610243411,11.544380927607264,0.0,Level 1,Casual Driver,2.6166666666666667,1.2691575992195072,1.3475090674471597,0.4850283818673276,17.34728896061474,8,10,4,Friday,0,Morning,8.413927494351922,10.745312240825069,1,flexible
User_610,Tesla Model 3,75.0,Station_285,New York,2024-01-26 09:00:00,2024-01-26 12:59:00,67.38186056016852,0.7992102307305,25.81518235674937,Night,Wednesday,12.054790024376816,86.4902469957745,233.8834989699705,5.890056032833771,2.0,DC Fast Charger,Commuter,3.983333333333333,0.7992102307305,3.1841231026028334,0.2006385516478242,84.3105580600234,9,12,4,Friday,0,Morning,16.915948257782894,3.471015745567379,1,flexible
User_611,Tesla Model 3,75.0,Station_259,San Francisco,2024-01-26 10:00:00,2024-01-26 13:07:00,68.23834404896303,2.710437199046852,39.68502240326799,Evening,Thursday,30.228181598609112,80.04374460476306,245.314668877854,11.712169604952358,7.0,Level 1,Long-Distance Traveler,3.1166666666666667,2.710437199046852,0.4062294676198146,0.8696589943465836,25.17613913834993,10,13,4,Friday,0,Morning,21.894655844587067,3.5949680827810457,0,not_flexible
User_613,Hyundai Kona,75.0,Station_104,Chicago,2024-01-26 12:00:00,2024-01-26 15:40:00,42.91893733882982,3.1653954182663813,22.071556691970493,Morning,Monday,34.83463935826441,97.25178675418088,129.4031901986671,6.362088419350972,5.0,DC Fast Charger,Casual Driver,3.6666666666666665,3.1653954182663813,0.5012712484002853,0.8632896595271949,13.558791767739272,12,15,4,Friday,0,Afternoon,11.70516472877177,3.0150604423654457,0,not_flexible
User_615,Tesla Model 3,62.0,Station_186,Chicago,2024-01-26 14:00:00,2024-01-26 17:49:00,35.327332248586075,1.4716437603646677,25.36250422932223,Morning,Wednesday,51.41733330420172,73.33529424607988,128.32099334561258,29.212784494288904,3.0,DC Fast Charger,Long-Distance Traveler,3.816666666666667,1.4716437603646677,2.345022906301999,0.3855835179994762,24.005355915640955,14,17,4,Friday,0,Afternoon,9.256069584782377,3.632343151264937,1,flexible
User_616,Chevy Bolt,62.0,Station_250,Chicago,2024-01-26 15:00:00,2024-01-26 17:45:00,74.51050318325304,1.589218757649078,29.59671412822717,Morning,Saturday,70.43050310785254,95.65922813290568,298.29967593868054,36.383385462428805,1.0,Level 1,Casual Driver,2.75,1.589218757649078,1.160781242350922,0.5778977300542102,46.88498850433656,15,17,4,Friday,0,Afternoon,27.094728430273832,4.003458078991021,1,flexible
User_618,Nissan Leaf,85.0,Station_76,Houston,2024-01-26 17:00:00,2024-01-26 20:44:00,49.73870005239731,2.0155172553936804,19.584955491591103,Night,Wednesday,85.7276473198578,52.82854414772641,272.1851200948879,7.812917020555137,6.0,DC Fast Charger,Commuter,3.733333333333333,2.0155172553936804,1.717816077939653,0.5398706934090215,24.677883515654703,17,20,4,Friday,0,Afternoon,13.322866085463568,5.472300639304084,1,flexible
User_619,BMW i3,1.5365397434796702,Station_386,New York,2024-01-26 18:00:00,2024-01-26 19:55:00,23.52224181213657,1.8443738513652728,0.6713465052444556,Morning,Tuesday,74.93082559717652,96.89694699240272,162.18850148381796,13.67513571087282,5.0,DC Fast Charger,Long-Distance Traveler,1.9166666666666667,1.8443738513652728,0.0722928153013939,0.9622820094079684,12.753510788891608,18,19,4,Friday,0,Evening,12.272473988940819,6.895112412292902,0,not_flexible
User_620,BMW i3,100.0,Station_459,Houston,2024-01-26 19:00:00,2024-01-26 22:58:00,44.95337165292389,1.5923756223747267,26.378650513303967,Night,Saturday,66.85003619045646,61.31395762559154,232.2448941320328,22.59449152426216,5.0,Level 1,Casual Driver,3.966666666666667,1.5923756223747267,2.3742910442919403,0.4014392325314437,28.230381714764288,19,22,4,Friday,0,Evening,11.332782769644679,5.166350945267238,1,flexible
User_621,Hyundai Kona,121.2118923533745,Station_108,San Francisco,2024-01-26 20:00:00,2024-01-26 22:54:00,66.70523645325736,1.8952201719593704,32.285230726225045,Night,Wednesday,56.71797218306136,83.6461815329856,166.62444388661453,32.84721980697499,7.0,Level 2,Commuter,2.9,1.8952201719593704,1.0047798280406297,0.6535241972273691,35.19656314352873,20,22,4,Friday,0,Evening,23.00180567353702,2.497921493815167,1,flexible
User_622,Nissan Leaf,62.0,Station_156,Houston,2024-01-26 21:00:00,2024-01-26 23:51:00,44.06215479055562,2.714331888364399,5.449246048885791,Morning,Sunday,74.68318533575786,73.06427881282285,10.898430607673127,3.802174549018837,3.0,Level 2,Casual Driver,2.85,2.714331888364399,0.1356681116356011,0.9523971538120698,16.233149298889376,21,23,4,Friday,0,Evening,15.460405189668638,0.24734220692286982,0,not_flexible
User_624,BMW i3,85.0,Station_77,San Francisco,2024-01-26 23:00:00,2024-01-27 02:39:00,21.76458667261335,2.0100101346312087,23.20977594440839,Morning,Friday,64.87936303535116,59.01954509147424,204.08251867131,20.678423517606525,7.0,DC Fast Charger,Long-Distance Traveler,3.65,2.0100101346312087,1.6399898653687912,0.5506877081181394,10.828097977031671,23,2,4,Friday,0,Evening,5.962900458250234,9.376815730119496,1,flexible
User_626,Nissan Leaf,65.23649825134287,Station_470,Los Angeles,2024-01-27 01:00:00,2024-01-27 03:58:00,15.474096088332848,0.7877986428506285,15.063206952124467,Evening,Monday,46.07069571420915,58.59052044642799,154.34561667139718,12.602687128795887,5.0,Level 2,Commuter,2.966666666666667,0.7877986428506285,2.1788680238160385,0.2655501043316725,19.64219693542533,1,3,5,Saturday,1,Night,5.215987445505454,9.974451224183015,1,flexible
User_627,BMW i3,50.0,Station_460,New York,2024-01-27 02:00:00,2024-01-27 05:53:00,43.51234710063929,1.1812191146524962,6.619677868033717,Evening,Wednesday,17.369808651685883,95.17216451077678,141.16813211268564,21.078461325587387,3.0,DC Fast Charger,Commuter,3.883333333333333,1.1812191146524962,2.702114218680837,0.3041765960478531,36.83681254467358,2,5,5,Saturday,1,Night,11.204896249091664,3.244323543066505,1,flexible
User_628,Nissan Leaf,75.0,Station_258,Houston,2024-01-27 03:00:00,2024-01-27 06:14:00,38.5981394103895,1.369419618363992,45.044269358732905,Evening,Saturday,37.92749853459692,75.10094365242409,298.319221457481,6.161191380180163,6.0,Level 2,Long-Distance Traveler,3.2333333333333334,1.369419618363992,1.8639137149693412,0.4235318407311315,28.185764898345504,3,6,5,Saturday,1,Night,11.937568889811185,7.728849784328777,1,flexible
User_629,BMW i3,62.0,Station_127,San Francisco,2024-01-27 04:00:00,2024-01-27 06:48:00,45.07891731764474,2.400914068190405,6.5566109443781215,Evening,Saturday,40.17000798850017,94.603668586739,250.41634858297155,7.33503583628978,5.0,Level 2,Commuter,2.8,2.400914068190405,0.3990859318095947,0.8574693100680019,18.77573125789596,4,6,5,Saturday,1,Night,16.099613327730264,5.555065726588643,0,not_flexible
User_633,BMW i3,62.0,Station_474,New York,2024-01-27 08:00:00,2024-01-27 11:24:00,62.91943734898983,1.110562981668299,38.96704817229725,Afternoon,Saturday,39.36013937047071,50.60418727572144,268.54743343794433,21.519498317087468,4.0,DC Fast Charger,Casual Driver,3.4,1.110562981668299,2.289437018331701,0.3266361710789114,56.65544267869583,8,11,5,Saturday,1,Morning,18.50571686734995,4.26811562138446,1,flexible
User_634,Chevy Bolt,35.044354421165465,Station_88,Los Angeles,2024-01-27 09:00:00,2024-01-27 11:19:00,18.39971040043272,2.065520389554198,28.021511275917074,Afternoon,Saturday,36.50968370288002,85.7697373307883,160.4171358204794,15.833470808710103,0.0,DC Fast Charger,Commuter,2.316666666666667,2.065520389554198,0.2511462771124688,0.891591535059366,8.908026516457644,9,11,5,Saturday,1,Morning,7.942321036158008,8.718459819710354,0,not_flexible
User_635,Tesla Model 3,62.0,Station_204,New York,2024-01-27 10:00:00,2024-01-27 13:52:00,47.49230024226053,3.410300606205229,6.153396129012328,Morning,Friday,62.16113017351604,63.07947980040336,46.772157427623455,-5.253638201447788,7.0,Level 1,Long-Distance Traveler,3.8666666666666663,3.410300606205229,0.4563660604614377,0.8819742947082488,13.926133126166556,10,13,5,Saturday,1,Morning,12.28249144196393,0.9848366406561992,0,not_flexible
User_636,Tesla Model 3,85.0,Station_16,San Francisco,2024-01-27 11:00:00,2024-01-27 14:29:00,21.47142841095029,3.1162253455849,26.87453275967183,Afternoon,Tuesday,53.35164134135862,86.03135032630132,281.2570146793227,16.60261301916026,4.0,DC Fast Charger,Casual Driver,3.4833333333333334,3.1162253455849,0.3671079877484335,0.894610147057866,6.890204022430929,11,14,5,Saturday,1,Morning,6.164046433765633,13.099129191418092,0,not_flexible
User_640,Hyundai Kona,85.0,Station_188,Houston,2024-01-27 15:00:00,2024-01-27 18:21:00,66.89909636313753,2.7694854642977385,17.09197469429383,Morning,Tuesday,22.593136047374216,75.40468288713939,227.4271614039156,-4.073387952520587,6.0,DC Fast Charger,Commuter,3.35,2.7694854642977385,0.5805145357022616,0.8267120788948473,24.155785334696173,15,18,5,Saturday,1,Afternoon,19.969879511384338,3.3995550578054083,0,not_flexible
User_641,BMW i3,62.0,Station_329,Los Angeles,2024-01-27 16:00:00,2024-01-27 19:17:00,68.06928828300951,1.3211779345219874,29.472256292394487,Morning,Monday,62.06441940214671,82.6938659048567,135.72503239178508,-4.9925236650444536,1.0,Level 1,Commuter,3.283333333333333,1.3211779345219874,1.9621553988113456,0.4023892186361383,51.52166601059495,16,19,5,Saturday,1,Afternoon,20.731762928835387,1.9939246584669055,1,flexible
User_642,Hyundai Kona,50.0,Station_32,Houston,2024-01-27 17:00:00,2024-01-27 19:11:00,40.05179662487088,1.0397449093656566,36.04711966045228,Morning,Saturday,21.78035695349116,92.3319815886202,114.7560838987734,30.28535775941765,2.0,DC Fast Charger,Casual Driver,2.183333333333333,1.0397449093656566,1.1435884239676766,0.4762190424575526,38.52079126726025,17,19,5,Saturday,1,Afternoon,18.34433433200193,2.8651919156983223,1,flexible
User_644,Chevy Bolt,62.0,Station_485,Houston,2024-01-27 19:00:00,2024-01-27 21:03:00,38.36041212940863,1.2969834264391895,10.22554197002394,Night,Tuesday,72.50501027428835,86.30071771574521,281.0252124025229,5.501271668564232,4.0,DC Fast Charger,Long-Distance Traveler,2.05,1.2969834264391895,0.7530165735608103,0.6326748421654583,29.576640184775098,19,21,5,Saturday,1,Evening,18.71239616068714,7.325917444642826,0,not_flexible
User_645,Hyundai Kona,75.0,Station_397,Houston,2024-01-27 20:00:00,2024-01-27 23:21:00,6.337534264521747,0.9414062476062164,12.547932563551504,Morning,Wednesday,44.29225742818147,55.5236463027372,170.92055240618774,26.70894079525074,4.0,Level 1,Long-Distance Traveler,3.35,0.9414062476062164,2.4085937523937835,0.2810167903302138,6.731986621755131,20,23,5,Saturday,1,Evening,1.8918012729915663,26.969566596747388,1,flexible
User_648,Hyundai Kona,50.0,Station_330,Houston,2024-01-27 23:00:00,2024-01-28 02:29:00,62.42036136933443,2.500035280187061,8.075374255374006,Night,Thursday,119.0511074773042,50.38374047794385,263.5031195019603,23.667158357363988,0.0,DC Fast Charger,Casual Driver,3.4833333333333334,2.500035280187061,0.9832980531462724,0.7177134775656635,24.96779220038204,23,2,5,Saturday,1,Evening,17.91972096727304,4.22142893314637,0,not_flexible
User_650,Nissan Leaf,41.65658284822922,Station_333,Los Angeles,2024-01-28 01:00:00,2024-01-28 02:37:00,58.45788451376784,1.0203811604697437,37.03351585096888,Afternoon,Monday,30.09804154498584,76.8615954584726,73.79130119150985,20.69280347103373,7.0,Level 2,Casual Driver,1.6166666666666667,1.0203811604697437,0.596285506196923,0.6311636044142744,57.29024288027438,1,2,6,Sunday,1,Night,36.159516194083196,1.262298521495945,0,not_flexible
User_652,Nissan Leaf,100.0,Station_181,Los Angeles,2024-01-28 03:00:00,2024-01-28 06:54:00,76.06503880500838,3.7243685191469313,8.832716318205737,Evening,Wednesday,15.221759885479162,83.98306136985278,233.27340676216312,10.675410149056148,1.0,DC Fast Charger,Long-Distance Traveler,3.9,3.7243685191469313,0.1756314808530685,0.9549662869607516,20.42360695886,3,6,6,Sunday,1,Night,19.503856103848303,3.0667624762560903,0,not_flexible
User_653,Chevy Bolt,75.0,Station_366,New York,2024-01-28 04:00:00,2024-01-28 06:34:00,51.21630472206044,1.84505065646182,35.13982235875972,Evening,Thursday,89.52818265685809,56.59526966277224,54.83784076575183,14.461325524500763,5.0,Level 2,Long-Distance Traveler,2.566666666666667,1.84505065646182,0.7216160102048468,0.7188509051149948,27.75875260805896,4,6,6,Sunday,1,Night,19.954404437166403,1.0707106079469157,0,not_flexible
User_667,Hyundai Kona,75.0,Station_228,San Francisco,2024-01-28 18:00:00,2024-01-28 19:57:00,58.19728526882489,1.7620474180588634,38.29626240191442,Evening,Sunday,25.84005873762033,83.11743200557254,221.2100281938695,19.90110938909792,5.0,DC Fast Charger,Casual Driver,1.95,1.7620474180588634,0.1879525819411365,0.903614060543007,33.02821744317027,18,19,6,Sunday,1,Evening,29.84476167632046,3.8010368898146396,0,not_flexible
User_671,Chevy Bolt,85.0,Station_388,Los Angeles,2024-01-28 22:00:00,2024-01-29 01:35:00,41.97718283907795,3.196445552138501,19.562816700909146,Evening,Tuesday,11.415452890941662,88.49863229758265,260.4855529228803,8.216271168307653,5.0,Level 2,Commuter,3.583333333333333,3.196445552138501,0.3868877811948326,0.8920313168758607,13.13245670992086,22,1,6,Sunday,1,Evening,11.71456265276594,6.205408159986994,0,not_flexible
User_675,Tesla Model 3,96.98923662331453,Station_445,Chicago,2024-01-29 02:00:00,2024-01-29 04:35:00,54.860003290031365,1.7409047219251486,18.791583931608667,Morning,Tuesday,16.504645864265477,133.6294352306017,225.6350477231055,-7.668417861130797,0.0,DC Fast Charger,Casual Driver,2.583333333333333,1.7409047219251486,0.8424286114081849,0.6738986020355413,31.51235251367772,2,4,0,Monday,0,Night,21.236130305818595,4.112924429301041,0,not_flexible
User_676,Hyundai Kona,105.55496694435764,Station_421,Houston,2024-01-29 03:00:00,2024-01-29 06:54:00,48.50288659256919,3.2569565894463173,13.984073654590322,Night,Monday,28.208935069265067,64.31222001060793,94.94198697812332,23.88774269762121,4.0,Level 2,Casual Driver,3.9,3.2569565894463173,0.6430434105536826,0.8351170742170044,14.892088752344923,3,6,0,Monday,0,Night,12.436637587838254,1.9574502395218012,0,not_flexible
User_677,Hyundai Kona,62.0,Station_151,Chicago,2024-01-29 04:00:00,2024-01-29 05:27:00,52.53257448488719,0.7500343405308991,17.654317428764656,Night,Thursday,29.71940200562245,63.899161425123765,62.19603106163954,36.52061298064519,0.0,Level 2,Long-Distance Traveler,1.45,0.7500343405308991,0.6999656594691008,0.5172650624351028,70.04022568847034,4,5,0,Monday,0,Night,36.229361713715306,1.183951703709712,0,not_flexible
User_678,Chevy Bolt,75.0,Station_221,Houston,2024-01-29 05:00:00,2024-01-29 08:50:00,45.47118879513778,2.957746789429136,7.388725698983668,Morning,Sunday,56.83137688293154,89.62384238551863,289.7879843555108,26.50442557179917,6.0,Level 1,Commuter,3.8333333333333335,2.957746789429136,0.8755865439041974,0.7715861189815137,15.373590787977497,5,8,0,Monday,0,Night,11.862049250905507,6.37300215881969,0,not_flexible
User_679,Hyundai Kona,50.0,Station_341,New York,2024-01-29 06:00:00,2024-01-29 08:51:00,34.6802647525039,1.4975626824084889,36.02625218643517,Morning,Friday,79.03092865995887,53.99698887539003,218.29028012352515,37.34587349327117,6.0,Level 2,Commuter,2.85,1.4975626824084889,1.3524373175915112,0.525460590318768,23.15780511886727,6,8,0,Monday,0,Morning,12.168513948246982,6.294366022905424,1,flexible
User_681,Hyundai Kona,100.0,Station_237,Chicago,2024-01-29 08:00:00,2024-01-29 10:21:00,27.28221643798108,0.9998347402393436,12.45233588300988,Afternoon,Tuesday,54.573853324395245,74.28770014952136,130.78815463221682,-3.339891179312307,0.0,DC Fast Charger,Long-Distance Traveler,2.35,0.9998347402393436,1.3501652597606566,0.42546159159121,27.2867258357618,8,10,0,Monday,0,Morning,11.609453803396205,4.7938976999735035,1,flexible
User_683,Nissan Leaf,62.0,Station_497,Los Angeles,2024-01-29 10:00:00,2024-01-29 12:52:00,9.44816711008226,1.465804515944262,17.593331704402168,Afternoon,Monday,75.62404762261002,93.73758915768624,115.37806159223754,-4.807451278393612,2.8963606640999924,DC Fast Charger,Commuter,2.8666666666666667,1.465804515944262,1.4008621507224046,0.5113271567247426,6.445721108995089,10,12,0,Monday,0,Morning,3.2958722477031137,12.211687224405265,1,flexible
User_684,Nissan Leaf,85.0,Station_219,Chicago,2024-01-29 11:00:00,2024-01-29 13:05:00,53.104493654248735,1.8580966641953,40.3175304739871,Night,Thursday,33.6601357810824,52.83378326682362,74.38140222321842,14.121318217820637,6.0,Level 2,Casual Driver,2.083333333333333,1.8580966641953,0.2252366691380334,0.891886398813744,28.58004897029784,11,13,0,Monday,0,Morning,25.490156954039396,1.4006611701732585,0,not_flexible
User_686,Tesla Model 3,75.0,Station_424,Houston,2024-01-29 13:00:00,2024-01-29 15:54:00,51.20692408624951,1.2881060252543053,24.57716643900033,Afternoon,Wednesday,67.38758549248693,59.75759842874595,178.11509933838914,12.322504555568166,5.0,Level 2,Commuter,2.9,1.2881060252543053,1.6118939747456946,0.4441744914670018,39.753656207096725,13,15,0,Monday,0,Afternoon,17.65756002974121,3.4783401369389817,1,flexible
User_687,Hyundai Kona,101.10298785881888,Station_461,Houston,2024-01-29 14:00:00,2024-01-29 17:01:00,7.275443511373867,2.6906032551566943,34.654040907546545,Night,Saturday,12.88478096498137,72.4517483132095,66.80027139939963,26.953658531337915,0.0,Level 2,Commuter,3.0166666666666666,2.6906032551566943,0.3260634115099723,0.8919126812674125,2.704019441524894,14,17,0,Monday,0,Afternoon,2.4117492302896797,9.181608144571426,0,not_flexible
User_689,Tesla Model 3,100.0,Station_123,New York,2024-01-29 16:00:00,2024-01-29 19:39:00,74.34970162186968,2.228619732721868,31.42153777484048,Evening,Friday,78.78459856129506,61.99533259610632,144.43722189921488,-8.059848673780747,1.0,Level 2,Long-Distance Traveler,3.65,2.228619732721868,1.4213802672781315,0.6105807486909228,33.36132249491687,16,19,0,Monday,0,Afternoon,20.36978126626567,1.9426738608017387,1,flexible
User_691,Hyundai Kona,100.0,Station_478,New York,2024-01-29 18:00:00,2024-01-29 21:39:00,57.23283445266599,1.389640351950641,5.66399012717631,Evening,Tuesday,22.44089942066365,63.15177111448933,36.00389596159371,0.8305829090527883,4.0,Level 1,Commuter,3.65,1.389640351950641,2.260359648049359,0.380723384096066,41.18535732812317,18,21,0,Monday,0,Evening,15.680228617168765,0.62907763185083,1,flexible
User_693,BMW i3,100.0,Station_255,Los Angeles,2024-01-29 20:00:00,2024-01-29 22:21:00,10.420110802780291,1.229348211397581,8.942145214401862,Afternoon,Saturday,54.97882573715829,59.780788575001054,143.56103568738638,21.293106505425005,2.0,Level 1,Commuter,2.35,1.229348211397581,1.120651788602419,0.5231268984670557,8.476126378330365,20,22,0,Monday,0,Evening,4.434089703310762,13.77730413855882,1,flexible
User_694,Tesla Model 3,85.0,Station_68,Houston,2024-01-29 21:00:00,2024-01-29 23:53:00,47.19744469005413,1.551271282498898,9.9884727910293,Night,Friday,74.87748787760317,94.07356949467206,278.9265238402248,28.41994109024357,7.0,Level 1,Casual Driver,2.8833333333333333,1.551271282498898,1.3320620508344354,0.5380131615603114,30.4250102625668,21,23,0,Monday,0,Evening,16.369055961868483,5.909780194074844,1,flexible
User_696,Nissan Leaf,85.0,Station_336,San Francisco,2024-01-29 23:00:00,2024-01-30 02:58:00,37.84729729719263,2.262536220950611,8.330983169593306,Afternoon,Wednesday,55.25180507003179,101.70196154582192,173.23290189326207,24.38193039875923,4.0,Level 2,Casual Driver,3.966666666666667,2.262536220950611,1.7041304457160558,0.570387282592591,16.727819403170034,23,2,0,Monday,0,Evening,9.541335453073772,4.57715383301919,1,flexible
User_700,Nissan Leaf,62.0,Station_409,Houston,2024-01-30 03:00:00,2024-01-30 05:34:00,24.401133035107133,1.478023096097471,24.13463552360136,Afternoon,Tuesday,65.98351536998533,51.25486777484991,32.039490764758696,23.590289730681064,0.0,Level 1,Long-Distance Traveler,2.566666666666667,1.478023096097471,1.088643570569196,0.5758531543236899,16.5093042859311,3,5,1,Tuesday,0,Night,9.506934948743037,1.3130329119824835,1,flexible
User_705,Tesla Model 3,100.0,Station_256,Los Angeles,2024-01-30 08:00:00,2024-01-30 11:57:00,56.65756369693637,0.6132085077161415,12.846529275978984,Night,Monday,84.61526142274654,88.99562892720596,151.96650872316795,17.367661723808453,0.0,Level 1,Casual Driver,3.95,0.6132085077161415,3.336791492283859,0.1552426601813016,92.39526683664924,8,11,1,Tuesday,0,Morning,14.343687011882626,2.6821927878163456,1,flexible
User_707,Hyundai Kona,85.0,Station_353,Los Angeles,2024-01-30 10:00:00,2024-01-30 13:26:00,9.669665590124442,1.6215747563116645,16.716821965769462,Evening,Tuesday,48.38561451259521,71.20894956034991,145.13270890073923,-1.9450676176789048,3.6081348728532543,Level 2,Commuter,3.433333333333333,1.6215747563116645,1.8117585770216689,0.4723033270810673,5.963132783417569,10,13,1,Tuesday,0,Morning,2.8164074534343038,15.00907219055871,1,flexible
User_708,Chevy Bolt,193.0030738908944,Station_220,Houston,2024-01-30 11:00:00,2024-01-30 12:32:00,42.74479256756108,1.180162501458162,14.255748276568443,Evening,Saturday,19.56303215617694,67.79633548104113,119.4883558366469,-4.172668306472096,4.0,Level 2,Casual Driver,1.5333333333333334,1.180162501458162,0.3531708318751714,0.7696711966031491,36.21941259339057,11,12,1,Tuesday,0,Morning,27.87703863101809,2.795389769356989,0,not_flexible
User_709,Tesla Model 3,75.0,Station_9,Chicago,2024-01-30 12:00:00,2024-01-30 15:39:00,58.281853729008496,2.280942968456774,31.95299773671692,Afternoon,Sunday,34.459615544112054,84.48778807694728,205.39547022079915,26.12620097339281,5.48970015202478,Level 1,Commuter,3.65,2.280942968456774,1.369057031543226,0.6249158817689792,25.551648829010603,12,15,1,Tuesday,0,Afternoon,15.967631158632464,3.5241753149414348,1,flexible
User_713,Nissan Leaf,75.0,Station_244,Houston,2024-01-30 16:00:00,2024-01-30 16:59:00,45.9092521544369,0.7087385462007003,11.234497775213969,Night,Tuesday,40.71611726313112,97.28846478393484,194.2513955234278,28.40385151251196,5.0,Level 2,Commuter,0.9833333333333332,0.7087385462007003,0.2745947871326329,0.7207510639329157,64.77600576480616,16,16,1,Tuesday,0,Afternoon,46.68737507230872,4.231203655201654,0,not_flexible
User_714,Chevy Bolt,75.0,Station_182,Houston,2024-01-30 17:00:00,2024-01-30 20:36:00,8.115370261050328,1.978147576860484,26.846863527631847,Evening,Saturday,22.18992507323624,99.6280979332727,223.4058066531342,33.691150813162494,0.0,DC Fast Charger,Long-Distance Traveler,3.6,1.978147576860484,1.6218524231395164,0.549485438016801,4.102510023003554,17,20,1,Tuesday,0,Afternoon,2.2542695169584244,27.528726289343695,1,flexible
User_717,Nissan Leaf,85.0,Station_99,New York,2024-01-30 20:00:00,2024-01-30 21:51:00,23.2226343840928,0.6564859609421378,30.83715062625512,Afternoon,Saturday,17.513436634097637,97.23831329500736,214.20091795488923,22.91019950470565,0.0,Level 1,Long-Distance Traveler,1.85,0.6564859609421378,1.1935140390578622,0.3548572761849393,35.37415232881062,20,21,1,Tuesday,0,Evening,12.552775342752865,9.223799264635284,1,flexible
User_720,Nissan Leaf,62.0,Station_366,New York,2024-01-30 23:00:00,2024-01-31 02:55:00,32.25299063735733,3.6496256877146847,35.48158300718735,Evening,Friday,45.41422996353133,78.6383229213933,25.05757787305148,-1.9255447355113608,4.0,Level 2,Commuter,3.9166666666666665,3.6496256877146847,0.2670409789519818,0.9318193245228984,8.837342072072449,23,2,1,Tuesday,0,Evening,8.234806120176339,0.7769071139725041,0,not_flexible
User_722,Chevy Bolt,100.0,Station_333,New York,2024-01-31 01:00:00,2024-01-31 02:14:00,77.29578007017075,0.6842951580787797,8.431094782973393,Afternoon,Tuesday,52.89673368546667,74.0491279791676,86.4568508507111,-8.892368362555017,5.0,DC Fast Charger,Long-Distance Traveler,1.2333333333333334,0.6842951580787797,0.5490381752545537,0.5548339119557674,112.9567835715594,1,2,2,Wednesday,0,Night,62.672254110949254,1.118519675617786,0,not_flexible
User_724,BMW i3,50.0,Station_106,Houston,2024-01-31 03:00:00,2024-01-31 06:56:00,55.30273056094204,2.544566059466172,24.08202573037472,Morning,Thursday,71.91664638264722,88.37524193738372,106.93964742381894,30.18843916487025,1.0,Level 2,Commuter,3.933333333333333,2.544566059466172,1.388767273867161,0.6469235744405523,21.73365881196422,3,6,2,Wednesday,0,Night,14.060016244307299,1.9337136944074487,1,flexible
User_725,Tesla Model 3,100.0,Station_365,Chicago,2024-01-31 04:00:00,2024-01-31 07:48:00,10.192259430922377,2.1936622255764453,29.61595785137218,Evening,Saturday,14.184548280774854,71.74589400625973,298.9694610309599,-5.392329139958187,3.0,DC Fast Charger,Long-Distance Traveler,3.8,2.1936622255764453,1.6063377744235543,0.577279533046433,4.646230085966895,4,7,2,Wednesday,0,Night,2.6821735344532573,29.332991674438162,1,flexible
